rec_unit,time,tx_surv,dth_surv,rem_surv
Newcastle,983,0.300287993,0.820743021,0.888367207
Newcastle,989,0.300287993,0.820743021,0.880349683
Newcastle,993,0.300287993,0.811317852,0.880349683
Newcastle,995,0.300287993,0.801884398,0.880349683
Newcastle,1002,0.295526884,0.801884398,0.880349683
Newcastle,1016,0.286165936,0.801884398,0.880349683
Newcastle,1028,0.281475823,0.801884398,0.880349683
Newcastle,1030,0.27678423,0.801884398,0.880349683
Newcastle,1032,0.272114577,0.801884398,0.880349683
Newcastle,1033,0.267442021,0.801884398,0.880349683
Newcastle,1037,0.267442021,0.801884398,0.871182946
Newcastle,1046,0.267442021,0.791781377,0.871182946
Newcastle,1068,0.262686803,0.791781377,0.871182946
Newcastle,1069,0.262686803,0.781550927,0.871182946
Newcastle,1078,0.262686803,0.771322338,0.871182946
Newcastle,1079,0.262686803,0.771322338,0.861481632
Newcastle,1085,0.262686803,0.771322338,0.851825989
Newcastle,1098,0.262686803,0.760597972,0.851825989
Newcastle,1115,0.252926516,0.760597972,0.851825989
Newcastle,1131,0.252926516,0.749642094,0.851825989
Newcastle,1132,0.247928016,0.749642094,0.841639118
Newcastle,1135,0.242922224,0.749642094,0.831309711
Newcastle,1150,0.242922224,0.738157946,0.831309711
Newcastle,1167,0.242922224,0.726683646,0.831309711
Newcastle,1169,0.237762239,0.726683646,0.831309711
Newcastle,1178,0.232637921,0.726683646,0.831309711
Newcastle,1179,0.227555593,0.726683646,0.831309711
Newcastle,1181,0.227555593,0.726683646,0.819984338
Newcastle,1186,0.222327761,0.726683646,0.819984338
Newcastle,1193,0.222327761,0.714207803,0.819984338
Newcastle,1194,0.217108711,0.714207803,0.819984338
Newcastle,1205,0.211925675,0.714207803,0.819984338
Newcastle,1234,0.211925675,0.701638643,0.819984338
Newcastle,1257,0.211925675,0.701638643,0.808170714
Newcastle,1274,0.206462709,0.701638643,0.808170714
Newcastle,1275,0.206462709,0.688907376,0.808170714
Newcastle,1285,0.200971148,0.688907376,0.808170714
Newcastle,1296,0.200971148,0.688907376,0.795571417
Newcastle,1298,0.195465093,0.688907376,0.795571417
Newcastle,1303,0.189936832,0.688907376,0.795571417
Newcastle,1331,0.18453001,0.688907376,0.795571417
Newcastle,1332,0.17920789,0.688907376,0.795571417
Newcastle,1342,0.174002526,0.688907376,0.795571417
Newcastle,1349,0.174002526,0.674405298,0.795571417
Newcastle,1356,0.174002526,0.659974061,0.795571417
Newcastle,1361,0.168133532,0.645718969,0.795571417
Newcastle,1370,0.168133532,0.645718969,0.7801059
Newcastle,1376,0.168133532,0.630502578,0.7801059
Newcastle,1403,0.161516974,0.630502578,0.7801059
