:centre,:days,:cif-transplant,:cif-removal,:cif-death,:cif-all
Guy's,1025.0,0.6036621268,0.0671388381,0.0592873578,0.7696036184
Guy's,1027.0,0.6053349768,0.0671388381,0.0592873578,0.7710692105
Guy's,1031.0,0.6070043308,0.0671388381,0.0592873578,0.7725295524
Guy's,1035.0,0.6086716718,0.0671388381,0.0592873578,0.7739856533
Guy's,1037.0,0.6103387115,0.0671388381,0.0592873578,0.775439309
Guy's,1039.0,0.6136697732,0.0671388381,0.0592873578,0.7783432025
Guy's,1044.0,0.6186719001,0.0671388381,0.0592873578,0.7826923104
Guy's,1046.0,0.6203369703,0.0671388381,0.0592873578,0.7841377542
Guy's,1050.0,0.6203369703,0.0685317763,0.0592873578,0.785586996
Guy's,1051.0,0.6220081177,0.0685317763,0.0592873578,0.7870317081
Guy's,1052.0,0.6220081177,0.0699240349,0.0592873578,0.7884736753
Guy's,1055.0,0.6220081177,0.0713182451,0.0592873578,0.7899109375
Guy's,1060.0,0.6220081177,0.0727123386,0.0592873578,0.7913410821
Guy's,1061.0,0.6236760517,0.0727123386,0.0592873578,0.7927652092
Guy's,1068.0,0.6236760517,0.0741060909,0.0592873578,0.7941882792
Guy's,1074.0,0.6270017303,0.0741060909,0.0592873578,0.7970144827
Guy's,1075.0,0.6286603792,0.0741060909,0.0592873578,0.7984205542
Guy's,1076.0,0.6286603792,0.0755003645,0.0592873578,0.7998248256
Guy's,1078.0,0.6303188238,0.0755003645,0.0592873578,0.8012245421
Guy's,1080.0,0.6303188238,0.0755003645,0.0610299463,0.8026217863
Guy's,1082.0,0.6319722493,0.0755003645,0.0610299463,0.8040159505
Guy's,1083.0,0.6352648073,0.0755003645,0.0610299463,0.8067842749
Guy's,1087.0,0.636908847,0.0755003645,0.0610299463,0.8081627728
Guy's,1090.0,0.6385474926,0.0755003645,0.0610299463,0.8095357775
Guy's,1095.0,0.640187429,0.0755003645,0.0610299463,0.8109071985
Guy's,1097.0,0.6418289713,0.0755003645,0.0610299463,0.8122776947
Guy's,1100.0,0.6418289713,0.076893952,0.0610299463,0.8136436665
Guy's,1103.0,0.643468378,0.076893952,0.0627741954,0.8163604175
Guy's,1104.0,0.643468378,0.0782867462,0.0627741954,0.8177193981
Guy's,1106.0,0.6467466442,0.0782867462,0.0627741954,0.820435989
Guy's,1108.0,0.6467466442,0.0782867462,0.0645190689,0.8217992563
Guy's,1113.0,0.648396509,0.0782867462,0.0645190689,0.8231591288
Guy's,1123.0,0.6500392998,0.0782867462,0.0645190689,0.8245109399
Guy's,1129.0,0.6516838041,0.0782867462,0.0645190689,0.8258609103
Guy's,1130.0,0.6533234961,0.0796801524,0.0645190689,0.8285360892
Guy's,1132.0,0.6549610726,0.0796801524,0.0645190689,0.8298699167
Guy's,1134.0,0.6565962773,0.0796801524,0.0645190689,0.8311988787
Guy's,1137.0,0.6582278985,0.0796801524,0.0645190689,0.8325225137
Guy's,1139.0,0.6598559449,0.0796801524,0.0645190689,0.8338469525
Guy's,1142.0,0.6614791394,0.0796801524,0.0645190689,0.8351645764
Guy's,1146.0,0.6631022151,0.0796801524,0.0645190689,0.8364812032
Guy's,1149.0,0.6663364685,0.0796801524,0.0645190689,0.8390970105
Guy's,1152.0,0.667958933,0.0796801524,0.0645190689,0.8404042606
Guy's,1154.0,0.6743870243,0.0796801524,0.0645190689,0.8455498327
Guy's,1155.0,0.6759887667,0.0796801524,0.0662634174,0.8481045463
Guy's,1158.0,0.6775899487,0.0796801524,0.0662634174,0.8493778368
Guy's,1161.0,0.6775899487,0.0796801524,0.0680086539,0.8506459192
Guy's,1162.0,0.6791862849,0.0796801524,0.0680086539,0.8519104316
Guy's,1164.0,0.6807873604,0.0796801524,0.0680086539,0.8531754068
Guy's,1175.0,0.6823863316,0.0796801524,0.0680086539,0.8544368356
Guy's,1176.0,0.6839831936,0.0796801524,0.0680086539,0.8556947073
Guy's,1177.0,0.685588585,0.0796801524,0.0680086539,0.8569596938
Guy's,1179.0,0.6887960923,0.0796801524,0.0680086539,0.8594766529
Guy's,1180.0,0.6904080649,0.0796801524,0.0680086539,0.8607364931
Guy's,1188.0,0.6904080649,0.0810729223,0.0680086539,0.8619872698
Guy's,1189.0,0.6904080649,0.0824667312,0.0680086539,0.8632292791
Guy's,1190.0,0.6920131659,0.0824667312,0.0680086539,0.8644661212
Guy's,1192.0,0.693624323,0.0824667312,0.0680086539,0.8657117558
Guy's,1195.0,0.6952315265,0.0824667312,0.0680086539,0.8669540329
Guy's,1201.0,0.6968403861,0.0824667312,0.0680086539,0.8681956762
Guy's,1211.0,0.6984489998,0.0824667312,0.0680086539,0.8694405543
Guy's,1213.0,0.7000549952,0.0824667312,0.0680086539,0.8706799141
Guy's,1214.0,0.7000549952,0.0824667312,0.0697538316,0.8719154101
Guy's,1216.0,0.7000549952,0.083860945,0.0714973597,0.874363511
Guy's,1217.0,0.7016587376,0.083860945,0.0714973597,0.8755905266
Guy's,1218.0,0.7048526408,0.083860945,0.0714973597,0.8780227229
Guy's,1225.0,0.7048526408,0.085257473,0.0714973597,0.879236106
Guy's,1226.0,0.7080435142,0.085257473,0.0714973597,0.8816630204
Guy's,1227.0,0.7112211297,0.085257473,0.0714973597,0.884067657
Guy's,1232.0,0.7128147748,0.085257473,0.0714973597,0.8852720274
Guy's,1235.0,0.7144057218,0.085257473,0.0714973597,0.8864705228
Guy's,1239.0,0.7159915625,0.085257473,0.0714973597,0.8876625903
Guy's,1241.0,0.7175794504,0.085257473,0.0714973597,0.888852483
Guy's,1248.0,0.7191648048,0.085257473,0.0714973597,0.8900366244
Guy's,1249.0,0.7207460074,0.085257473,0.0714973597,0.8912142474
Guy's,1258.0,0.7223231306,0.085257473,0.0714973597,0.8923859954
Guy's,1260.0,0.7238940394,0.085257473,0.0714973597,0.8935488773
Guy's,1264.0,0.7238940394,0.0866551884,0.0714973597,0.8947064905
Guy's,1265.0,0.7254609145,0.0866551884,0.0714973597,0.895858129
Guy's,1271.0,0.7270203751,0.0866551884,0.0714973597,0.8969993995
Guy's,1272.0,0.7285765504,0.0866551884,0.0714973597,0.8981374988
Guy's,1278.0,0.730137902,0.0866551884,0.0714973597,0.8992773174
Guy's,1291.0,0.7317168901,0.0866551884,0.0714973597,0.9004274949
Guy's,1293.0,0.7332907976,0.0866551884,0.0714973597,0.9015745429
Guy's,1296.0,0.7364166913,0.0866551884,0.0714973597,0.9038412949
Guy's,1313.0,0.7379894674,0.0866551884,0.0714973597,0.9049886522
Guy's,1314.0,0.7395590102,0.0866551884,0.0714973597,0.9061288614
Guy's,1315.0,0.7411256437,0.0866551884,0.0714973597,0.9072620701
Guy's,1329.0,0.7426946615,0.0866551884,0.0714973597,0.9083962527
Guy's,1330.0,0.7426946615,0.0866551884,0.0732633595,0.9095232626
Guy's,1331.0,0.7442592418,0.0866551884,0.0732633595,0.9106398145
Guy's,1335.0,0.7458191853,0.0866551884,0.0732633595,0.9117497545
Guy's,1342.0,0.7473746886,0.0866551884,0.0732633595,0.9128525649
Guy's,1343.0,0.7489255524,0.0866551884,0.0732633595,0.913948762
Guy's,1344.0,0.7504704333,0.0866551884,0.0732633595,0.9150359181
Guy's,1345.0,0.7520104274,0.0866551884,0.0732633595,0.9161145879
Guy's,1347.0,0.7520104274,0.0880710419,0.0732633595,0.9171889064
Guy's,1349.0,0.7535447136,0.0880710419,0.0732633595,0.9182593857
Guy's,1350.0,0.7566033242,0.0880710419,0.0732633595,0.9203774026
Guy's,1356.0,0.7581346662,0.0880710419,0.0732633595,0.9214364593
Guy's,1359.0,0.7596581031,0.0880710419,0.0732633595,0.9224847784
Guy's,1361.0,0.761175408,0.0880710419,0.0732633595,0.9235254763
Guy's,1364.0,0.7641930457,0.0880710419,0.0732633595,0.9255820651
Guy's,1372.0,0.7657051915,0.0880710419,0.0732633595,0.9266115453
Guy's,1381.0,0.7672166875,0.0880710419,0.0732633595,0.9276353769
Guy's,1384.0,0.7687255075,0.0880710419,0.0732633595,0.9286534968
Guy's,1393.0,0.7702399765,0.0880710419,0.0732633595,0.9296759702
Guy's,1396.0,0.7717477626,0.0880710419,0.0732633595,0.9306878288
Guy's,1397.0,0.7747534217,0.0880710419,0.0732633595,0.9326920271
Guy's,1398.0,0.7762534565,0.0880710419,0.0732633595,0.9336898259
Guy's,1401.0,0.7777529244,0.0880710419,0.0732633595,0.934682574
Guy's,1416.0,0.7777529244,0.0894892438,0.0732633595,0.9356715416
Guy's,1420.0,0.779249913,0.0894892438,0.0732633595,0.9366536884
Guy's,1422.0,0.7807470002,0.0894892438,0.0732633595,0.937633426
Guy's,1425.0,0.7822394761,0.0909162531,0.0732633595,0.9395649684
Guy's,1427.0,0.7837350234,0.0909162531,0.0732633595,0.9405381819
Guy's,1431.0,0.7852257757,0.0909162531,0.0732633595,0.941503276
Guy's,1432.0,0.7867133722,0.0909162531,0.0732633595,0.9424609915
Guy's,1438.0,0.7881978569,0.0909162531,0.0732633595,0.9434113691
Guy's,1441.0,0.7896817551,0.0923435658,0.0732633595,0.9452856107
Guy's,1447.0,0.79117385,0.0923435658,0.0732633595,0.9462335732
Guy's,1449.0,0.7926593779,0.0923435658,0.0732633595,0.9471714143
Guy's,1469.0,0.7941385778,0.0923435658,0.0732633595,0.9481005101
Guy's,1471.0,0.7956112798,0.0923435658,0.0732633595,0.9490215462
Guy's,1473.0,0.7970804054,0.0923435658,0.0732633595,0.9499347964
Guy's,1480.0,0.7970804054,0.0923435658,0.0750522609,0.9508448704
Guy's,1496.0,0.7985469304,0.0923435658,0.0750522609,0.9517419604
Guy's,1526.0,0.8000081608,0.0923435658,0.0750522609,0.9526297407
Guy's,1527.0,0.8014680319,0.0923435658,0.0750522609,0.953509891
Guy's,1528.0,0.8029230154,0.0923435658,0.0750522609,0.9543823905
Guy's,1529.0,0.8029230154,0.0937901919,0.0750522609,0.9552473358
Guy's,1535.0,0.8043758447,0.0937901919,0.0750522609,0.9561020914
Guy's,1544.0,0.8058198858,0.0937901919,0.0750522609,0.9569440563
Guy's,1545.0,0.8072625596,0.0937901919,0.0750522609,0.9577784736
Guy's,1554.0,0.8087045996,0.0937901919,0.0750522609,0.9586087938
Guy's,1556.0,0.8087045996,0.095235779,0.0750522609,0.9594335973
Guy's,1564.0,0.810145616,0.095235779,0.0750522609,0.960252593
Guy's,1580.0,0.8116042059,0.095235779,0.0768609467,0.9618834755
Guy's,1594.0,0.8130597775,0.095235779,0.0768609467,0.9626965758
Guy's,1602.0,0.8130597775,0.0967180971,0.0768609467,0.9635029368
Guy's,1607.0,0.8130597775,0.0982017974,0.0768609467,0.9643059033
Guy's,1645.0,0.8145412435,0.0982017974,0.0768609467,0.9651273671
Guy's,1650.0,0.8145412435,0.0997019208,0.0787135092,0.966729518
Guy's,1686.0,0.8160462242,0.0997019208,0.0787135092,0.9675433305
Guy's,1693.0,0.8175410485,0.0997019208,0.0787135092,0.968341084
Guy's,1704.0,0.8190321086,0.0997019208,0.0787135092,0.9691287426
Guy's,1709.0,0.8205256367,0.0997019208,0.0787135092,0.9699155407
Guy's,1716.0,0.8205256367,0.0997019208,0.0806231458,0.970693034
Guy's,1719.0,0.8220138199,0.0997019208,0.0806231458,0.9714639327
Guy's,1730.0,0.8235037328,0.0997019208,0.0806231458,0.9722282445
Guy's,1731.0,0.8249897688,0.0997019208,0.0806231458,0.9729878982
Guy's,1738.0,0.8264755321,0.0997019208,0.0806231458,0.9737406957
Guy's,1756.0,0.8279554018,0.0997019208,0.0806231458,0.9744825607
Guy's,1786.0,0.8294546037,0.1012686481,0.0806231458,0.9759476561
Guy's,1811.0,0.8294546037,0.1012686481,0.0826320807,0.976679278
Guy's,1812.0,0.8294546037,0.1028940205,0.0826320807,0.9774077738
Guy's,1817.0,0.8309851402,0.1028940205,0.0826320807,0.9781257549
Guy's,1820.0,0.8325074858,0.1028940205,0.0826320807,0.9788315157
Guy's,1821.0,0.8340307926,0.1028940205,0.0826320807,0.9795282357
Guy's,1826.0,0.8340307926,0.1175021646,0.0826320807,0.9802238193
St George's,0.0,0.0,0.0,0.0,0.0
St George's,1.0,0.0,0.0012302123,0.0,0.0017465503
St George's,3.0,0.0016077837,0.0012302123,0.0,0.0034915436
St George's,4.0,0.0016077837,0.0012302123,0.0018405237,0.0052393749
St George's,15.0,0.0032174727,0.0012302123,0.0018405237,0.0069857676
St George's,16.0,0.0032174727,0.002460113,0.0018405237,0.0087341443
St George's,26.0,0.0048298995,0.002460113,0.0018405237,0.0104845131
St George's,31.0,0.0064453343,0.002460113,0.0018405237,0.0122359736
St George's,32.0,0.0080613406,0.002460113,0.0018405237,0.0139891056
St George's,34.0,0.0096788453,0.002460113,0.0018405237,0.0157435026
St George's,35.0,0.0112976771,0.002460113,0.0018405237,0.0174977531
St George's,36.0,0.0129161241,0.002460113,0.0018405237,0.0192514149
St George's,44.0,0.0145381839,0.002460113,0.0018405237,0.0210077032
St George's,54.0,0.0161618026,0.002460113,0.0018405237,0.0227652355
St George's,60.0,0.0177875335,0.002460113,0.0018405237,0.0245240925
St George's,64.0,0.019413858,0.002460113,0.0018405237,0.0262827594
St George's,66.0,0.0210394935,0.002460113,0.0018405237,0.0280403671
St George's,69.0,0.0226671156,0.002460113,0.0018405237,0.0298009269
St George's,70.0,0.0226671156,0.0036915301,0.0018405237,0.0315609457
St George's,72.0,0.024295501,0.0036915301,0.0018405237,0.0333225025
St George's,73.0,0.0259297462,0.0036915301,0.0018405237,0.0350887832
St George's,76.0,0.0275654946,0.0036915301,0.003683253,0.0386192437
St George's,78.0,0.0292020395,0.0036915301,0.003683253,0.0403866932
St George's,82.0,0.0292020395,0.0049280569,0.003683253,0.0421547512
St George's,98.0,0.0292020395,0.0061711884,0.003683253,0.04392227
St George's,100.0,0.0308399306,0.0061711884,0.003683253,0.045688193
St George's,114.0,0.0308399306,0.0074147785,0.003683253,0.0474566068
St George's,120.0,0.0324804572,0.008659491,0.003683253,0.0509890583
St George's,128.0,0.0324804572,0.0099043911,0.003683253,0.0527592637
St George's,130.0,0.0341221214,0.0099043911,0.003683253,0.0545298717
St George's,137.0,0.0341221214,0.011156428,0.003683253,0.0563040885
St George's,144.0,0.0357679172,0.011156428,0.003683253,0.0580772176
St George's,146.0,0.0374160781,0.0124083974,0.003683253,0.0616206931
St George's,148.0,0.0390691603,0.0124083974,0.003683253,0.0633980323
St George's,157.0,0.0407257758,0.0124083974,0.003683253,0.0651774897
St George's,158.0,0.0423838061,0.0124083974,0.0055306143,0.0687338161
St George's,162.0,0.0440415838,0.0124083974,0.0055306143,0.070513301
St George's,166.0,0.045698471,0.0124083974,0.0055306143,0.0722935184
St George's,168.0,0.045698471,0.0149232526,0.0055306143,0.0758501098
St George's,170.0,0.0473563636,0.0149232526,0.0073783002,0.0794044484
St George's,176.0,0.0490206171,0.0149232526,0.0073783002,0.0811856938
St George's,182.0,0.0506836851,0.0149232526,0.0073783002,0.0829685997
St George's,184.0,0.0540044876,0.0149232526,0.0073783002,0.0865333006
St George's,189.0,0.0556646553,0.0149232526,0.0073783002,0.0883150596
St George's,191.0,0.0573256979,0.0149232526,0.0073783002,0.0900983319
St George's,192.0,0.0589930749,0.0149232526,0.0073783002,0.0918853318
St George's,194.0,0.0589930749,0.0161829657,0.0073783002,0.0936714465
St George's,196.0,0.0606603393,0.0161829657,0.0073783002,0.0954569704
St George's,201.0,0.0623281715,0.0161829657,0.0073783002,0.0972422395
St George's,202.0,0.0640018493,0.0161829657,0.0073783002,0.0990305201
St George's,206.0,0.0640018493,0.0161829657,0.0092307132,0.100821448
St George's,208.0,0.0640018493,0.0174419076,0.0092307132,0.1026115818
St George's,211.0,0.0656788205,0.0174419076,0.0092307132,0.1044045206
St George's,213.0,0.0656788205,0.0174419076,0.0110835346,0.1061997853
St George's,220.0,0.0673594557,0.0174419076,0.0110835346,0.1079955706
St George's,222.0,0.0673594557,0.0174419076,0.0129359817,0.1097936917
St George's,223.0,0.0690432813,0.0174419076,0.0129359817,0.111590547
St George's,226.0,0.0690432813,0.0174419076,0.0147881671,0.113385033
St George's,229.0,0.0707278755,0.0174419076,0.0147881671,0.1151817275
St George's,241.0,0.0707278755,0.0187066414,0.0147881671,0.1169800563
St George's,246.0,0.0724166489,0.0187066414,0.0147881671,0.1187792169
St George's,250.0,0.0724166489,0.019979494,0.0147881671,0.1205815111
St George's,251.0,0.0724166489,0.0212514637,0.0147881671,0.1223866202
St George's,252.0,0.0741114813,0.0212514637,0.0147881671,0.12419541
St George's,253.0,0.0758117248,0.0212514637,0.0147881671,0.1260087344
St George's,259.0,0.0758117248,0.0225283196,0.0147881671,0.127820388
St George's,262.0,0.0775100595,0.0225283196,0.0147881671,0.1296294347
St George's,267.0,0.0792107603,0.0225283196,0.0147881671,0.1314407582
St George's,269.0,0.0809135802,0.0225283196,0.0166540028,0.1350630054
St George's,272.0,0.0826186011,0.0225283196,0.0166540028,0.1368760407
St George's,283.0,0.0843324014,0.0225283196,0.0166540028,0.1386959451
St George's,284.0,0.0843324014,0.0238118364,0.0166540028,0.1405175723
St George's,285.0,0.0860483657,0.0238118364,0.0166540028,0.1423399741
St George's,292.0,0.0877632497,0.0238118364,0.0166540028,0.1441612313
St George's,293.0,0.0894800913,0.0238118364,0.0166540028,0.1459826781
St George's,296.0,0.0912039408,0.0238118364,0.0166540028,0.147808269
St George's,297.0,0.0929273034,0.0238118364,0.0166540028,0.1496323196
St George's,301.0,0.0946527529,0.0238118364,0.0166540028,0.1514598922
St George's,305.0,0.0963798405,0.0238118364,0.0166540028,0.1532872105
St George's,306.0,0.098108839,0.0238118364,0.0166540028,0.1551150614
St George's,308.0,0.0998383903,0.0238118364,0.0166540028,0.156944952
St George's,309.0,0.1033006087,0.0238118364,0.0166540028,0.1606018545
St George's,310.0,0.1050351588,0.0238118364,0.0166540028,0.1624323106
St George's,312.0,0.1050351588,0.0238118364,0.0185231045,0.1642643799
St George's,316.0,0.1067740855,0.0238118364,0.0203949313,0.1679179298
St George's,324.0,0.1085127194,0.0238118364,0.0203949313,0.1697435039
St George's,327.0,0.1119973088,0.0238118364,0.0203949313,0.1733959237
St George's,328.0,0.1137394788,0.0238118364,0.0203949313,0.1752268402
St George's,329.0,0.1137394788,0.0250996954,0.0203949313,0.1770580592
St George's,332.0,0.1154832422,0.0250996954,0.0203949313,0.1788882476
St George's,333.0,0.1154832422,0.0250996954,0.0222673086,0.180719231
St George's,334.0,0.1172279331,0.0250996954,0.0222673086,0.1825512183
St George's,337.0,0.1172279331,0.0250996954,0.0241430035,0.1843825481
St George's,338.0,0.1189732228,0.0250996954,0.0241430035,0.186213741
St George's,340.0,0.1207216193,0.0250996954,0.0241430035,0.188046319
St George's,344.0,0.1224740195,0.0250996954,0.0241430035,0.1898802866
St George's,347.0,0.1224740195,0.0263866295,0.0241430035,0.1917135368
St George's,351.0,0.1242264052,0.0263866295,0.0241430035,0.1935444521
St George's,353.0,0.1259830604,0.0263866295,0.0241430035,0.1953780613
St George's,355.0,0.127739426,0.0263866295,0.0260190686,0.1990394101
St George's,357.0,0.127739426,0.0276726361,0.0260190686,0.2008708678
St George's,360.0,0.1294994069,0.0276726361,0.0260190686,0.202700978
St George's,364.0,0.1312591788,0.0276726361,0.0278998542,0.2063549062
St George's,365.0,0.1312591788,0.0276726361,0.02977861,0.2081852896
St George's,369.0,0.1312591788,0.0289613901,0.02977861,0.2100187694
St George's,375.0,0.1312591788,0.0302546608,0.02977861,0.2118506182
St George's,381.0,0.1330178846,0.0302546608,0.02977861,0.2136802123
St George's,384.0,0.1347791821,0.0302546608,0.02977861,0.2155118677
St George's,386.0,0.1347791821,0.0315498124,0.02977861,0.2173455938
St George's,391.0,0.1365430841,0.0315498124,0.02977861,0.2191790741
St George's,392.0,0.1383080724,0.0315498124,0.02977861,0.2210121996
St George's,397.0,0.1400716747,0.0315498124,0.02977861,0.2228436745
St George's,398.0,0.1418379045,0.0315498124,0.02977861,0.2246772393
St George's,399.0,0.1436090862,0.0315498124,0.02977861,0.226514438
St George's,405.0,0.1436090862,0.0328438236,0.02977861,0.228355983
St George's,409.0,0.1453850551,0.0328438236,0.02977861,0.2301956551
St George's,416.0,0.1471621306,0.0328438236,0.02977861,0.2320372382
St George's,418.0,0.1489414907,0.0328438236,0.02977861,0.2338819697
St George's,419.0,0.1507235533,0.0328438236,0.02977861,0.2357288521
St George's,421.0,0.1507235533,0.0328438236,0.0316564585,0.2375764666
St George's,425.0,0.1507235533,0.0341469068,0.0316564585,0.239421766
St George's,426.0,0.1525087383,0.0341469068,0.0316564585,0.2412692333
St George's,427.0,0.1542978859,0.0341469068,0.0316564585,0.2431196079
St George's,431.0,0.1560877598,0.0341469068,0.0316564585,0.2449696553
St George's,435.0,0.1560877598,0.0354493985,0.0316564585,0.2468211112
St George's,436.0,0.1560877598,0.0367508051,0.0316564585,0.2486711124
St George's,445.0,0.1578800979,0.0367508051,0.0316564585,0.2505239754
St George's,447.0,0.1578800979,0.0380512126,0.0316564585,0.252376865
St George's,451.0,0.1596724639,0.0380512126,0.0316564585,0.2542289772
St George's,455.0,0.1596724639,0.039350664,0.0316564585,0.2560794591
St George's,460.0,0.1614630343,0.039350664,0.0316564585,0.2579291734
St George's,462.0,0.1632524431,0.039350664,0.0316564585,0.259777882
St George's,466.0,0.1650423201,0.039350664,0.0316564585,0.2616258887
St George's,467.0,0.1650423201,0.0406513818,0.0316564585,0.2634754836
St George's,468.0,0.1668348832,0.0406513818,0.0316564585,0.2653228608
St George's,470.0,0.1686281865,0.0406513818,0.0316564585,0.2671699022
St George's,473.0,0.1704257677,0.0406513818,0.0316564585,0.2690190856
St George's,476.0,0.1704257677,0.0406513818,0.0335363586,0.2708707879
St George's,479.0,0.1722241966,0.0406513818,0.0335363586,0.27272033
St George's,481.0,0.1758141486,0.0406513818,0.0335363586,0.2764171609
St George's,485.0,0.1776178989,0.0406513818,0.0335363586,0.2782721148
St George's,491.0,0.1794221333,0.0406513818,0.0335363586,0.2801263439
St George's,502.0,0.181223279,0.0406513818,0.0335363586,0.2819768374
St George's,504.0,0.1830239413,0.0406513818,0.0335363586,0.2838266347
St George's,506.0,0.184822863,0.0406513818,0.0354169551,0.2875156716
St George's,522.0,0.1866204013,0.0406513818,0.0354169551,0.2893594977
St George's,523.0,0.1884186636,0.0406513818,0.0354169551,0.2912025809
St George's,528.0,0.1884186636,0.0419544271,0.0354169551,0.2930479345
St George's,536.0,0.1902217426,0.0419544271,0.0354169551,0.2948945257
St George's,537.0,0.1902217426,0.0419544271,0.0372965409,0.2967392127
St George's,542.0,0.1920242238,0.0419544271,0.0372965409,0.2985820358
St George's,548.0,0.1920242238,0.0419544271,0.039179702,0.3004232925
St George's,550.0,0.1938266181,0.0419544271,0.039179702,0.302262221
St George's,555.0,0.1956334695,0.0419544271,0.039179702,0.3041033797
St George's,556.0,0.1974414158,0.0419544271,0.039179702,0.3059454876
St George's,558.0,0.1974414158,0.0419544271,0.0410638689,0.3077884462
St George's,559.0,0.1992519079,0.0419544271,0.0410638689,0.3096305491
St George's,564.0,0.2010632147,0.0419544271,0.0410638689,0.3114745811
St George's,569.0,0.2028765675,0.0419544271,0.0410638689,0.3133182939
St George's,575.0,0.2046896329,0.0419544271,0.0410638689,0.3151639308
St George's,578.0,0.2046896329,0.0445585706,0.0410638689,0.3188455454
St George's,579.0,0.2065006397,0.0445585706,0.0410638689,0.3206834099
St George's,582.0,0.2083124397,0.0458642332,0.0410638689,0.3243534498
St George's,583.0,0.2101258869,0.0458642332,0.0410638689,0.3261904998
St George's,585.0,0.2119417203,0.0458642332,0.0410638689,0.3280284307
St George's,587.0,0.2137567177,0.0458642332,0.0410638689,0.3298647382
St George's,588.0,0.2155745426,0.0458642332,0.0410638689,0.3317033007
St George's,589.0,0.2173975829,0.0458642332,0.0410638689,0.3335466566
St George's,591.0,0.2192255753,0.0458642332,0.0410638689,0.3353940399
St George's,592.0,0.2210507291,0.0458642332,0.0410638689,0.3372384039
St George's,597.0,0.2228810534,0.0458642332,0.0410638689,0.3390851995
St George's,602.0,0.2247110726,0.0458642332,0.0410638689,0.3409299291
St George's,603.0,0.2283610115,0.0471751036,0.0429478156,0.3482671306
St George's,605.0,0.2301906881,0.0471751036,0.0429478156,0.3501056224
St George's,606.0,0.2338467544,0.0471751036,0.0429478156,0.3537758281
St George's,608.0,0.2356806561,0.0471751036,0.0429478156,0.355616775
St George's,609.0,0.2375131951,0.0471751036,0.0429478156,0.3574588529
St George's,612.0,0.2393470547,0.0471751036,0.0429478156,0.3593032267
St George's,613.0,0.2411824107,0.0471751036,0.0429478156,0.3611482598
St George's,614.0,0.2411824107,0.0484911533,0.0429478156,0.3629923143
St George's,628.0,0.2411824107,0.0498086553,0.0429478156,0.364834529
St George's,630.0,0.2411824107,0.0511330721,0.0429478156,0.3666746256
St George's,633.0,0.2411824107,0.052456751,0.0429478156,0.3685133504
St George's,637.0,0.2430176444,0.0537830281,0.0429478156,0.3721803172
St George's,643.0,0.2466855606,0.0537830281,0.0429478156,0.3758415932
St George's,645.0,0.2485165306,0.0537830281,0.0429478156,0.3776705995
St George's,647.0,0.2485165306,0.0551119331,0.0429478156,0.3794963215
St George's,649.0,0.2503447448,0.0551119331,0.0429478156,0.381319463
St George's,652.0,0.2521704907,0.0551119331,0.0429478156,0.3831395217
St George's,653.0,0.2540005269,0.0551119331,0.0429478156,0.3849606971
St George's,656.0,0.2540005269,0.0564434641,0.0429478156,0.3867819487
St George's,659.0,0.255831757,0.0564434641,0.0429478156,0.3885998358
St George's,660.0,0.2576643319,0.0564434641,0.0429478156,0.3904182465
St George's,661.0,0.2594966517,0.0564434641,0.0429478156,0.392234825
St George's,663.0,0.2613276356,0.0564434641,0.0429478156,0.3940491737
St George's,665.0,0.2631558496,0.0564434641,0.0429478156,0.3958608869
St George's,667.0,0.2649861746,0.0564434641,0.0429478156,0.3976730045
St George's,668.0,0.2668204704,0.0564434641,0.0429478156,0.3994861951
St George's,672.0,0.2686576166,0.0564434641,0.0429478156,0.4013011983
St George's,678.0,0.2704941657,0.0564434641,0.0429478156,0.4031144046
St George's,684.0,0.2704941657,0.0564434641,0.0448360457,0.4049327326
St George's,687.0,0.2723341194,0.0564434641,0.0448360457,0.4067507945
St George's,689.0,0.2723341194,0.0564434641,0.0467240918,0.4085665901
St George's,698.0,0.2760052612,0.0564434641,0.0467240918,0.4121898337
St George's,701.0,0.2778413599,0.0564434641,0.0467240918,0.414006984
St George's,704.0,0.2778413599,0.0577777764,0.0467240918,0.415822343
St George's,705.0,0.2796785305,0.0577777764,0.0467240918,0.4176389151
St George's,706.0,0.2815196152,0.0577777764,0.0467240918,0.4194564169
St George's,711.0,0.2833656736,0.0577777764,0.0467240918,0.4212775977
St George's,714.0,0.2870500971,0.0577777764,0.0467240918,0.4249166851
St George's,718.0,0.2888928911,0.0591136956,0.0467240918,0.4285475202
St George's,719.0,0.2907355476,0.0591136956,0.0467240918,0.4303626446
St George's,720.0,0.2925826495,0.0591136956,0.0467240918,0.4321805245
St George's,721.0,0.2925826495,0.0604527425,0.0467240918,0.4339950563
St George's,726.0,0.2925826495,0.0617939727,0.0467240918,0.4358079572
St George's,729.0,0.2944264451,0.0617939727,0.0486106261,0.4394243453
St George's,737.0,0.2962685658,0.0617939727,0.0486106261,0.4412316113
St George's,740.0,0.2962685658,0.0617939727,0.0504961448,0.4430385578
St George's,741.0,0.2981116282,0.0617939727,0.0504961448,0.4448423763
St George's,742.0,0.2981116282,0.0617939727,0.0523836259,0.4466452111
St George's,743.0,0.2999642909,0.0617939727,0.0523836259,0.4484553032
St George's,750.0,0.3018169256,0.0617939727,0.0523836259,0.4502639808
St George's,754.0,0.3018169256,0.0617939727,0.0542704329,0.45207223
