rec_unit,time,tx_surv,dth_surv,rem_surv
Sheffield,568,0.827372867,0.970937991,0.991580663
Sheffield,574,0.823066766,0.970937991,0.991580663
Sheffield,582,0.818763482,0.970937991,0.991580663
Sheffield,587,0.818763482,0.970937991,0.986820658
Sheffield,593,0.814431391,0.970937991,0.986820658
Sheffield,600,0.810113086,0.970937991,0.986820658
Sheffield,604,0.805779625,0.970937991,0.986820658
Sheffield,612,0.801454272,0.970937991,0.986820658
Sheffield,614,0.797149421,0.970937991,0.986820658
Sheffield,617,0.792842532,0.970937991,0.986820658
Sheffield,618,0.788533582,0.970937991,0.986820658
Sheffield,627,0.784179715,0.970937991,0.986820658
Sheffield,643,0.784179715,0.970937991,0.98187782
Sheffield,645,0.784179715,0.970937991,0.976934713
Sheffield,646,0.784179715,0.965040978,0.976934713
Sheffield,650,0.784179715,0.959131757,0.976934713
Sheffield,659,0.779773265,0.959131757,0.971910451
Sheffield,663,0.775351951,0.959131757,0.971910451
Sheffield,687,0.775351951,0.953107516,0.971910451
Sheffield,699,0.77089812,0.953107516,0.971910451
Sheffield,706,0.77089812,0.946963482,0.971910451
Sheffield,712,0.77089812,0.946963482,0.96669527
Sheffield,724,0.77089812,0.940788166,0.96669527
Sheffield,729,0.761850011,0.940788166,0.96669527
Sheffield,737,0.757305827,0.940788166,0.96669527
Sheffield,742,0.757305827,0.934562787,0.96669527
Sheffield,745,0.752731891,0.934562787,0.96669527
Sheffield,794,0.74816728,0.934562787,0.96669527
Sheffield,798,0.743586235,0.934562787,0.96669527
Sheffield,811,0.743586235,0.92821761,0.96669527
Sheffield,825,0.743586235,0.92821761,0.961193291
Sheffield,836,0.738912183,0.92821761,0.961193291
Sheffield,839,0.734227189,0.92821761,0.955691247
Sheffield,841,0.734227189,0.92821761,0.950128839
Sheffield,849,0.729440706,0.92821761,0.950128839
Sheffield,856,0.719766183,0.92821761,0.950128839
Sheffield,857,0.714902238,0.92821761,0.950128839
Sheffield,861,0.710025798,0.92821761,0.950128839
Sheffield,865,0.710025798,0.92821761,0.944383321
Sheffield,873,0.705094807,0.92821761,0.944383321
Sheffield,879,0.700150233,0.92821761,0.944383321
Sheffield,888,0.690328746,0.92821761,0.944383321
Sheffield,891,0.690328746,0.92821761,0.938558166
Sheffield,894,0.690328746,0.92821761,0.932738062
Sheffield,903,0.690328746,0.921194469,0.932738062
Sheffield,940,0.685259659,0.921194469,0.932738062
Sheffield,946,0.680211011,0.921194469,0.932738062
Sheffield,952,0.675148392,0.921194469,0.932738062
Sheffield,972,0.675148392,0.921194469,0.926783979
Sheffield,973,0.675148392,0.913937933,0.926783979
Sheffield,981,0.669990247,0.913937933,0.926783979
Sheffield,983,0.664849641,0.913937933,0.926783979
Sheffield,988,0.664849641,0.913937933,0.920681279
Sheffield,994,0.659686812,0.913937933,0.920681279
Sheffield,1000,0.654508914,0.913937933,0.920681279
Sheffield,1002,0.654508914,0.913937933,0.91447514
Sheffield,1007,0.649296254,0.913937933,0.91447514
Sheffield,1008,0.649296254,0.913937933,0.908129959
Sheffield,1009,0.643997092,0.913937933,0.908129959
Sheffield,1010,0.63871255,0.913937933,0.908129959
Sheffield,1018,0.63871255,0.913937933,0.901704356
Sheffield,1025,0.633362124,0.913937933,0.901704356
Sheffield,1031,0.627992103,0.913937933,0.901704356
Sheffield,1044,0.622610163,0.913937933,0.901704356
Sheffield,1051,0.617197525,0.905895429,0.901704356
Sheffield,1054,0.611739097,0.905895429,0.901704356
Sheffield,1059,0.606166462,0.905895429,0.901704356
Sheffield,1066,0.60059888,0.905895429,0.901704356
Sheffield,1070,0.595030564,0.905895429,0.901704356
Sheffield,1072,0.589435304,0.905895429,0.901704356
Sheffield,1082,0.583854569,0.905895429,0.894746175
Sheffield,1092,0.578211183,0.905895429,0.894746175
Sheffield,1093,0.572540205,0.905895429,0.894746175
Sheffield,1094,0.566868428,0.905895429,0.894746175
Sheffield,1102,0.561133759,0.905895429,0.894746175
Sheffield,1106,0.561133759,0.905895429,0.887567423
Sheffield,1112,0.55539276,0.905895429,0.887567423
Sheffield,1116,0.543900624,0.905895429,0.880376399
Sheffield,1122,0.538126151,0.905895429,0.880376399
Sheffield,1127,0.532329145,0.905895429,0.880376399
Sheffield,1130,0.52654022,0.905895429,0.880376399
Sheffield,1142,0.520805004,0.905895429,0.880376399
Sheffield,1151,0.515088373,0.905895429,0.880376399
Sheffield,1158,0.509329371,0.905895429,0.880376399
Sheffield,1159,0.503568153,0.905895429,0.880376399
Sheffield,1192,0.497810012,0.905895429,0.872683722
Sheffield,1193,0.497810012,0.905895429,0.864939168
Sheffield,1203,0.491966619,0.905895429,0.864939168
Sheffield,1217,0.491966619,0.905895429,0.857007709
Sheffield,1220,0.486036482,0.905895429,0.857007709
Sheffield,1238,0.480098449,0.905895429,0.857007709
Sheffield,1246,0.474169594,0.905895429,0.857007709
Sheffield,1257,0.468212689,0.905895429,0.857007709
Sheffield,1264,0.462199453,0.905895429,0.857007709
Sheffield,1267,0.462199453,0.894977429,0.857007709
Sheffield,1269,0.456121841,0.894977429,0.857007709
Sheffield,1282,0.456121841,0.894977429,0.848608227
Sheffield,1288,0.450016772,0.894977429,0.848608227
Sheffield,1289,0.443948492,0.894977429,0.848608227
Sheffield,1290,0.443948492,0.894977429,0.839754785
Sheffield,1294,0.437766846,0.894977429,0.839754785
Sheffield,1303,0.431575673,0.894977429,0.839754785
Sheffield,1304,0.425398275,0.894977429,0.839754785
Sheffield,1309,0.425398275,0.894977429,0.830206218
Sheffield,1320,0.419117746,0.894977429,0.830206218
Sheffield,1321,0.419117746,0.882851065,0.830206218
Sheffield,1334,0.419117746,0.882851065,0.820460765
Sheffield,1336,0.412691479,0.882851065,0.820460765
Sheffield,1345,0.406216636,0.882851065,0.820460765
Sheffield,1350,0.399767708,0.882851065,0.820460765
Sheffield,1352,0.393346922,0.882851065,0.820460765
Sheffield,1363,0.386898171,0.882851065,0.820460765
Sheffield,1365,0.386898171,0.882851065,0.80988469
Sheffield,1370,0.380364489,0.882851065,0.80988469
Sheffield,1393,0.373788268,0.882851065,0.80988469
Sheffield,1399,0.367180217,0.882851065,0.80988469
Sheffield,1405,0.360604616,0.882851065,0.80988469
Sheffield,1410,0.354034613,0.882851065,0.80988469
Sheffield,1412,0.354034613,0.869008632,0.80988469
Sheffield,1419,0.354034613,0.869008632,0.798532177
Sheffield,1427,0.347348725,0.869008632,0.798532177
Sheffield,1431,0.347348725,0.869008632,0.786988683
Sheffield,1436,0.340494223,0.869008632,0.786988683
Sheffield,1441,0.340494223,0.869008632,0.775270435
Sheffield,1450,0.333663803,0.869008632,0.775270435
Sheffield,1451,0.326847555,0.869008632,0.775270435
Sheffield,1456,0.32010281,0.869008632,0.775270435
Sheffield,1458,0.313364702,0.869008632,0.775270435
Sheffield,1464,0.306666091,0.852526173,0.775270435
Sheffield,1475,0.299807976,0.852526173,0.775270435
Sheffield,1479,0.299807976,0.852526173,0.761898006
Sheffield,1487,0.299807976,0.834893947,0.761898006
Sheffield,1490,0.292780531,0.834893947,0.761898006
Sheffield,1492,0.28568981,0.834893947,0.761898006
Sheffield,1511,0.278718245,0.834893947,0.761898006
Sheffield,1531,0.278718245,0.816049,0.761898006
Sheffield,1532,0.271728764,0.816049,0.761898006
Sheffield,1553,0.271728764,0.816049,0.745789167
Sheffield,1559,0.264766138,0.816049,0.745789167
Sheffield,1579,0.257853364,0.816049,0.745789167
Sheffield,1586,0.250955644,0.816049,0.745789167
Sheffield,1610,0.244125819,0.816049,0.745789167
Sheffield,1620,0.237279145,0.816049,0.745789167
Sheffield,1658,0.230534294,0.816049,0.745789167
Sheffield,1667,0.230534294,0.816049,0.727842251
Sheffield,1675,0.223600985,0.816049,0.727842251
Sheffield,1695,0.216819062,0.816049,0.727842251
Sheffield,1727,0.216819062,0.816049,0.708065527
Sheffield,1731,0.216819062,0.816049,0.687973418
Sheffield,1742,0.209543921,0.816049,0.687973418
Sheffield,1766,0.202308955,0.816049,0.687973418
Sheffield,1777,0.202308955,0.816049,0.666921698
Sheffield,1803,0.194916982,0.816049,0.666921698
Sheffield,1806,0.194916982,0.816049,0.643565267
Sheffield,1815,0.194916982,0.816049,0.617997534
Sheffield,1818,0.194916982,0.816049,0.591846643
Sheffield,1826,0.194916982,0.816049,0.591846643
Cambridge,0,1,1,1
Cambridge,0,1,1,0.997879853
Cambridge,1,0.995397035,1,0.997879853
Cambridge,2,0.993098095,1,0.997879853
Cambridge,4,0.988501584,1,0.997879853
Cambridge,6,0.983879295,1,0.997879853
Cambridge,7,0.981567727,1,0.997879853
Cambridge,8,0.97925674,1,0.997879853
Cambridge,10,0.974643631,1,0.997879853
Cambridge,11,0.970030154,1,0.997879853
Cambridge,12,0.970030154,0.997826206,0.997879853
Cambridge,14,0.965397672,0.997826206,0.997879853
Cambridge,15,0.963072106,0.997826206,0.997879853
Cambridge,16,0.960740368,0.997826206,0.997879853
Cambridge,21,0.958404455,0.997826206,0.997879853
Cambridge,22,0.953741436,0.997826206,0.997879853
Cambridge,25,0.951401509,0.997826206,0.997879853
Cambridge,26,0.949058321,0.997826206,0.997879853
Cambridge,27,0.946714353,0.997826206,0.997879853
Cambridge,28,0.942038326,0.997826206,0.997879853
Cambridge,30,0.942038326,0.997826206,0.99561848
Cambridge,32,0.939682262,0.997826206,0.99561848
Cambridge,33,0.937327641,0.997826206,0.99561848
Cambridge,36,0.937327641,0.995578614,0.99561848
Cambridge,37,0.934973805,0.995578614,0.99561848
Cambridge,38,0.927935146,0.995578614,0.99561848
Cambridge,39,0.923226881,0.995578614,0.99561848
Cambridge,41,0.920872721,0.995578614,0.99561848
Cambridge,45,0.918513857,0.995578614,0.99561848
Cambridge,46,0.913805618,0.995578614,0.99561848
Cambridge,47,0.91144705,0.995578614,0.99561848
Cambridge,48,0.909087684,0.995578614,0.99561848
Cambridge,50,0.904365964,0.995578614,0.99561848
Cambridge,51,0.901998003,0.995578614,0.99561848
Cambridge,52,0.899631276,0.995578614,0.99561848
Cambridge,56,0.894899426,0.995578614,0.99561848
Cambridge,57,0.892511376,0.995578614,0.99561848
Cambridge,59,0.890124495,0.995578614,0.99561848
Cambridge,61,0.887736648,0.995578614,0.99561848
Cambridge,62,0.885351981,0.995578614,0.99561848
Cambridge,63,0.882969823,0.995578614,0.99561848
Cambridge,66,0.880585273,0.995578614,0.99561848
Cambridge,67,0.87819692,0.995578614,0.99561848
Cambridge,68,0.873425297,0.995578614,0.99561848
Cambridge,74,0.868640666,0.995578614,0.99561848
Cambridge,75,0.866239004,0.995578614,0.99561848
Cambridge,76,0.863837343,0.995578614,0.99561848
Cambridge,78,0.861435993,0.995578614,0.99561848
Cambridge,79,0.856609296,0.995578614,0.99561848
Cambridge,83,0.851788438,0.995578614,0.99561848
Cambridge,89,0.849366829,0.995578614,0.99561848
Cambridge,91,0.846940683,0.995578614,0.99561848
Cambridge,92,0.844515975,0.995578614,0.99561848
Cambridge,93,0.842090657,0.995578614,0.993022265
Cambridge,95,0.839661132,0.995578614,0.993022265
Cambridge,98,0.832391788,0.995578614,0.993022265
Cambridge,99,0.829955823,0.995578614,0.993022265
Cambridge,101,0.827515647,0.995578614,0.993022265
Cambridge,102,0.822631903,0.995578614,0.993022265
Cambridge,105,0.820184808,0.995578614,0.993022265
Cambridge,107,0.815300933,0.995578614,0.993022265
Cambridge,110,0.815300933,0.99296229,0.993022265
Cambridge,111,0.815300933,0.990342027,0.993022265
Cambridge,116,0.810371261,0.990342027,0.993022265
Cambridge,118,0.807904796,0.990342027,0.993022265
Cambridge,119,0.805432071,0.990342027,0.993022265
Cambridge,121,0.802962924,0.990342027,0.993022265
Cambridge,122,0.798015715,0.990342027,0.993022265
Cambridge,123,0.793049276,0.990342027,0.993022265
Cambridge,124,0.790558669,0.990342027,0.99022742
Cambridge,125,0.788064715,0.990342027,0.99022742
Cambridge,130,0.783085463,0.990342027,0.99022742
Cambridge,131,0.778107945,0.990342027,0.99022742
Cambridge,132,0.770654174,0.98758906,0.99022742
Cambridge,135,0.768144015,0.98758906,0.99022742
Cambridge,136,0.765639423,0.98758906,0.99022742
Cambridge,139,0.763137075,0.98758906,0.99022742
Cambridge,140,0.760612983,0.98758906,0.99022742
Cambridge,141,0.758092262,0.98758906,0.99022742
Cambridge,142,0.755576913,0.98758906,0.99022742
Cambridge,143,0.75306631,0.98758906,0.99022742
Cambridge,147,0.748054281,0.98758906,0.99022742
Cambridge,152,0.74553194,0.98758906,0.99022742
Cambridge,154,0.743009999,0.98758906,0.99022742
Cambridge,155,0.740486287,0.98758906,0.99022742
Cambridge,157,0.737961278,0.98758906,0.99022742
Cambridge,162,0.730420784,0.98758906,0.99022742
Cambridge,164,0.725377367,0.98758906,0.99022742
Cambridge,167,0.722844798,0.98758906,0.99022742
Cambridge,169,0.720311305,0.98758906,0.99022742
Cambridge,170,0.717768008,0.98758906,0.99022742
Cambridge,171,0.712686828,0.98758906,0.99022742
Cambridge,172,0.710126729,0.98758906,0.99022742
Cambridge,178,0.7075707,0.98758906,0.99022742
Cambridge,186,0.705009229,0.98758906,0.99022742
Cambridge,187,0.702440888,0.98758906,0.99022742
Cambridge,190,0.69987849,0.98758906,0.99022742
Cambridge,194,0.694770998,0.98758906,0.99022742
Cambridge,196,0.692214016,0.98758906,0.99022742
Cambridge,197,0.689654038,0.98758906,0.99022742
Cambridge,200,0.684551452,0.98758906,0.99022742
Cambridge,203,0.679437191,0.98758906,0.99022742
Cambridge,204,0.676871621,0.98758906,0.99022742
Cambridge,205,0.671728879,0.98758906,0.99022742
Cambridge,212,0.669151605,0.98758906,0.99022742
Cambridge,213,0.666571758,0.98758906,0.99022742
Cambridge,215,0.663990617,0.98758906,0.99022742
Cambridge,216,0.65884034,0.98758906,0.99022742
Cambridge,217,0.65370645,0.98758906,0.99022742
Cambridge,221,0.651132161,0.98758906,0.99022742
Cambridge,222,0.64856196,0.98758906,0.99022742
Cambridge,223,0.645990866,0.98758906,0.99022742
Cambridge,225,0.643415699,0.98758906,0.99022742
Cambridge,226,0.640836073,0.98758906,0.99022742
Cambridge,228,0.638245013,0.98758906,0.99022742
Cambridge,229,0.635647921,0.98758906,0.99022742
Cambridge,231,0.635647921,0.98758906,0.986789747
Cambridge,235,0.633046434,0.98758906,0.986789747
Cambridge,237,0.630437914,0.98758906,0.986789747
Cambridge,239,0.627827232,0.98758906,0.986789747
Cambridge,247,0.625222049,0.98758906,0.986789747
Cambridge,248,0.62003323,0.98758906,0.986789747
Cambridge,252,0.617442709,0.98758906,0.986789747
Cambridge,253,0.614852836,0.98758906,0.986789747
Cambridge,255,0.607119916,0.98758906,0.986789747
Cambridge,258,0.607119916,0.98414965,0.986789747
Cambridge,259,0.604526626,0.98414965,0.986789747
Cambridge,264,0.601929192,0.98414965,0.986789747
Cambridge,269,0.599335707,0.98414965,0.986789747
Cambridge,275,0.596746605,0.98414965,0.986789747
Cambridge,279,0.594158853,0.98414965,0.986789747
Cambridge,281,0.589004129,0.98414965,0.986789747
Cambridge,282,0.586405847,0.98414965,0.986789747
Cambridge,286,0.583798967,0.98414965,0.986789747
Cambridge,292,0.583798967,0.98414965,0.983057754
Cambridge,294,0.581191158,0.98414965,0.97932792
Cambridge,301,0.578564459,0.98414965,0.97932792
Cambridge,303,0.575937824,0.98414965,0.97932792
Cambridge,309,0.573314439,0.98414965,0.97932792
Cambridge,314,0.570685698,0.98414965,0.97932792
Cambridge,315,0.568056466,0.98414965,0.97932792
Cambridge,325,0.568056466,0.98414965,0.975524622
Cambridge,327,0.565408148,0.98414965,0.975524622
Cambridge,330,0.565408148,0.980475895,0.975524622
Cambridge,335,0.562744787,0.980475895,0.975524622
Cambridge,336,0.560088658,0.980475895,0.975524622
Cambridge,337,0.557431218,0.980475895,0.975524622
Cambridge,350,0.554777513,0.980475895,0.975524622
Cambridge,351,0.552122695,0.980475895,0.975524622
Cambridge,356,0.549474202,0.980475895,0.975524622
Cambridge,360,0.544202407,0.980475895,0.975524622
Cambridge,361,0.541570244,0.980475895,0.975524622
Cambridge,365,0.538941584,0.980475895,0.975524622
Cambridge,366,0.533687616,0.980475895,0.975524622
Cambridge,369,0.531062178,0.980475895,0.975524622
Cambridge,371,0.531062178,0.980475895,0.971482272
Cambridge,386,0.528433643,0.980475895,0.971482272
Cambridge,390,0.525810648,0.980475895,0.971482272
Cambridge,394,0.520528117,0.980475895,0.971482272
Cambridge,395,0.517869994,0.980475895,0.971482272
Cambridge,396,0.515217045,0.980475895,0.971482272
Cambridge,400,0.512548917,0.980475895,0.971482272
Cambridge,402,0.509886793,0.980475895,0.971482272
Cambridge,407,0.507225273,0.980475895,0.971482272
Cambridge,412,0.504558482,0.980475895,0.971482272
Cambridge,420,0.499252858,0.980475895,0.971482272
Cambridge,424,0.499252858,0.980475895,0.967159109
Cambridge,426,0.496578268,0.980475895,0.967159109
Cambridge,428,0.493888029,0.980475895,0.967159109
Cambridge,432,0.491202708,0.980475895,0.967159109
Cambridge,441,0.491202708,0.976311787,0.967159109
Cambridge,447,0.488509698,0.976311787,0.967159109
Cambridge,449,0.485784595,0.976311787,0.967159109
Cambridge,451,0.48037225,0.976311787,0.967159109
Cambridge,453,0.477649671,0.976311787,0.967159109
Cambridge,458,0.474910228,0.976311787,0.967159109
Cambridge,464,0.472174498,0.976311787,0.967159109
Cambridge,465,0.469432527,0.976311787,0.967159109
Cambridge,466,0.463979646,0.976311787,0.967159109
Cambridge,468,0.461241086,0.976311787,0.967159109
Cambridge,469,0.458505224,0.976311787,0.967159109
Cambridge,472,0.453063568,0.976311787,0.967159109
Cambridge,478,0.447632861,0.976311787,0.967159109
Cambridge,480,0.447632861,0.971883522,0.967159109
Cambridge,488,0.444904981,0.971883522,0.967159109
Cambridge,491,0.442168467,0.971883522,0.967159109
Cambridge,492,0.439442989,0.971883522,0.967159109
Cambridge,496,0.436729363,0.971883522,0.967159109
Cambridge,503,0.434014257,0.971883522,0.967159109
Cambridge,504,0.431308088,0.971883522,0.967159109
Cambridge,505,0.431308088,0.967316931,0.967159109
Cambridge,506,0.428572456,0.967316931,0.967159109
Cambridge,507,0.425826519,0.967316931,0.967159109
Cambridge,511,0.420356389,0.967316931,0.967159109
Cambridge,512,0.420356389,0.967316931,0.962251043
Cambridge,513,0.414834448,0.967316931,0.962251043
Cambridge,515,0.412051375,0.967316931,0.962251043
Cambridge,518,0.409280826,0.967316931,0.962251043
Cambridge,519,0.406519542,0.967316931,0.962251043
Cambridge,525,0.400982366,0.967316931,0.962251043
Cambridge,528,0.398192375,0.967316931,0.962251043
Cambridge,535,0.389908869,0.967316931,0.962251043
Cambridge,537,0.384367955,0.967316931,0.962251043
Cambridge,541,0.381590337,0.967316931,0.962251043
Cambridge,545,0.37880756,0.967316931,0.962251043
Cambridge,547,0.37603596,0.967316931,0.962251043
Cambridge,548,0.373277733,0.967316931,0.962251043
Cambridge,549,0.373277733,0.962188895,0.962251043
Cambridge,554,0.367754463,0.962188895,0.962251043
Cambridge,555,0.364989139,0.962188895,0.962251043
Cambridge,556,0.364989139,0.962188895,0.95686125
Cambridge,558,0.362201024,0.962188895,0.95686125
Cambridge,559,0.359426457,0.962188895,0.95686125
Cambridge,562,0.35664079,0.962188895,0.95686125
Cambridge,565,0.353855123,0.962188895,0.95686125
Cambridge,566,0.35106238,0.962188895,0.95686125
Cambridge,575,0.345492455,0.962188895,0.95686125
Cambridge,579,0.342688692,0.962188895,0.95686125
Cambridge,601,0.337070023,0.962188895,0.951144214
Cambridge,602,0.334263107,0.962188895,0.951144214
Cambridge,604,0.33145611,0.962188895,0.951144214
Cambridge,605,0.328644811,0.962188895,0.951144214
Cambridge,614,0.328644811,0.962188895,0.945259931
Cambridge,617,0.32583349,0.962188895,0.945259931
Cambridge,619,0.323029442,0.962188895,0.945259931
Cambridge,625,0.320236449,0.962188895,0.945259931
Cambridge,627,0.317450058,0.962188895,0.945259931
Cambridge,629,0.314671199,0.962188895,0.945259931
Cambridge,631,0.311896461,0.962188895,0.945259931
Cambridge,634,0.309132353,0.962188895,0.945259931
Cambridge,635,0.306355468,0.962188895,0.945259931
Cambridge,643,0.303591003,0.962188895,0.945259931
Cambridge,644,0.300817146,0.962188895,0.945259931
Cambridge,646,0.298031167,0.962188895,0.945259931
Cambridge,653,0.295265527,0.962188895,0.945259931
Cambridge,654,0.292510981,0.962188895,0.945259931
Cambridge,657,0.289739311,0.962188895,0.945259931
Cambridge,674,0.284264429,0.962188895,0.945259931
Cambridge,676,0.284264429,0.962188895,0.938481005
Cambridge,679,0.281505183,0.962188895,0.938481005
Cambridge,683,0.281505183,0.962188895,0.931418448
Cambridge,685,0.278732399,0.962188895,0.931418448
Cambridge,686,0.275972621,0.962188895,0.931418448
Cambridge,687,0.273224506,0.962188895,0.931418448
Cambridge,689,0.270489422,0.962188895,0.931418448
Cambridge,692,0.267769158,0.962188895,0.931418448
Cambridge,705,0.265060575,0.962188895,0.931418448
Cambridge,709,0.262361267,0.962188895,0.931418448
Cambridge,720,0.259670133,0.962188895,0.931418448
Cambridge,722,0.254326701,0.962188895,0.931418448
Cambridge,739,0.251647808,0.962188895,0.931418448
Cambridge,750,0.248980025,0.962188895,0.931418448
Cambridge,755,0.243648967,0.962188895,0.931418448
Cambridge,768,0.240958693,0.962188895,0.931418448
Cambridge,769,0.238225915,0.962188895,0.931418448
Cambridge,774,0.232803027,0.962188895,0.931418448
Cambridge,778,0.232803027,0.962188895,0.923284266
Cambridge,780,0.230087226,0.962188895,0.923284266
Cambridge,788,0.227375389,0.962188895,0.923284266
Cambridge,796,0.224684419,0.962188895,0.923284266
Cambridge,798,0.221999838,0.962188895,0.923284266
Cambridge,799,0.219311992,0.962188895,0.923284266
Cambridge,801,0.216569268,0.962188895,0.923284266
Cambridge,803,0.216569268,0.962188895,0.914784399
Cambridge,806,0.216569268,0.962188895,0.906297117
Cambridge,811,0.213814571,0.962188895,0.906297117
Cambridge,827,0.21107079,0.962188895,0.906297117
Cambridge,835,0.205627346,0.962188895,0.906297117
Cambridge,839,0.202907787,0.962188895,0.906297117
Cambridge,841,0.202907787,0.954082521,0.906297117
Cambridge,843,0.200143757,0.954082521,0.906297117
Cambridge,847,0.197399714,0.954082521,0.906297117
Cambridge,852,0.194680414,0.954082521,0.906297117
Cambridge,855,0.194680414,0.954082521,0.897037962
Cambridge,860,0.194680414,0.945547655,0.897037962
Cambridge,861,0.191909412,0.945547655,0.897037962
Cambridge,862,0.189163559,0.945547655,0.897037962
Cambridge,867,0.186421988,0.945547655,0.897037962
Cambridge,873,0.186421988,0.945547655,0.887426518
Cambridge,879,0.183692848,0.945547655,0.887426518
Cambridge,887,0.180984925,0.945547655,0.887426518
Cambridge,893,0.178296061,0.945547655,0.887426518
Cambridge,897,0.175596364,0.945547655,0.887426518
Cambridge,905,0.172893453,0.945547655,0.887426518
Cambridge,907,0.170195763,0.945547655,0.887426518
Cambridge,908,0.167493773,0.945547655,0.887426518
Cambridge,918,0.164813215,0.945547655,0.887426518
Cambridge,931,0.162116584,0.945547655,0.887426518
Cambridge,945,0.156823299,0.945547655,0.887426518
Cambridge,947,0.154171583,0.945547655,0.887426518
Cambridge,948,0.15153314,0.945547655,0.887426518
Cambridge,959,0.148919217,0.945547655,0.887426518
Cambridge,960,0.148919217,0.945547655,0.876107203
Cambridge,964,0.146273818,0.945547655,0.876107203
Cambridge,965,0.143664452,0.945547655,0.876107203
Cambridge,969,0.141069639,0.945547655,0.876107203
Cambridge,986,0.141069639,0.934624067,0.876107203
Cambridge,987,0.138433762,0.934624067,0.876107203
Cambridge,990,0.138433762,0.923547521,0.876107203
Cambridge,1002,0.13581087,0.923547521,0.876107203
Cambridge,1005,0.13318125,0.923547521,0.876107203
Cambridge,1014,0.130563791,0.923547521,0.876107203
Cambridge,1020,0.127975812,0.923547521,0.876107203
Cambridge,1030,0.125394525,0.923547521,0.876107203
Cambridge,1031,0.125394525,0.923547521,0.863290503
Cambridge,1043,0.122701876,0.923547521,0.863290503
Cambridge,1047,0.120040034,0.923547521,0.863290503
Cambridge,1055,0.117401082,0.923547521,0.863290503
Cambridge,1059,0.114799228,0.923547521,0.863290503
Cambridge,1072,0.112229827,0.923547521,0.863290503
Cambridge,1108,0.109657338,0.923547521,0.863290503
Cambridge,1111,0.107085739,0.923547521,0.863290503
Cambridge,1115,0.104463871,0.923547521,0.863290503
Cambridge,1124,0.101882538,0.923547521,0.863290503
Cambridge,1132,0.099290464,0.923547521,0.863290503
Cambridge,1136,0.099290464,0.923547521,0.833112538
Cambridge,1145,0.096356041,0.923547521,0.833112538
Cambridge,1171,0.096356041,0.923547521,0.818021295
Cambridge,1181,0.093419365,0.923547521,0.818021295
Cambridge,1190,0.093419365,0.923547521,0.802760094
Cambridge,1245,0.093419365,0.908639888,0.802760094
Cambridge,1251,0.09046031,0.908639888,0.802760094
Cambridge,1253,0.087558583,0.908639888,0.802760094
Cambridge,1275,0.084693992,0.908639888,0.802760094
Cambridge,1290,0.081875925,0.908639888,0.802760094
Cambridge,1294,0.07911104,0.908639888,0.802760094
Cambridge,1297,0.07911104,0.908639888,0.785443709
Cambridge,1304,0.076373147,0.908639888,0.785443709
Cambridge,1309,0.07369349,0.908639888,0.785443709
Cambridge,1334,0.07100639,0.908639888,0.785443709
Cambridge,1337,0.06839248,0.908639888,0.785443709
Cambridge,1344,0.065783812,0.908639888,0.785443709
Cambridge,1356,0.063203499,0.908639888,0.785443709
Cambridge,1358,0.063203499,0.890042295,0.785443709
Cambridge,1361,0.060569557,0.890042295,0.785443709
Cambridge,1363,0.058006157,0.890042295,0.785443709
Cambridge,1369,0.055526536,0.890042295,0.785443709
Cambridge,1387,0.053048561,0.890042295,0.785443709
Cambridge,1413,0.053048561,0.890042295,0.76406807
Cambridge,1419,0.050500308,0.890042295,0.76406807
Cambridge,1436,0.047988842,0.890042295,0.76406807
Cambridge,1450,0.047988842,0.890042295,0.739849462
Cambridge,1459,0.045511031,0.890042295,0.739849462
Cambridge,1461,0.045511031,0.890042295,0.715056737
Cambridge,1468,0.043103701,0.890042295,0.715056737
Cambridge,1492,0.040778745,0.890042295,0.715056737
Cambridge,1518,0.038440436,0.890042295,0.715056737
Cambridge,1567,0.038440436,0.890042295,0.687688996
Cambridge,1613,0.036143719,0.890042295,0.687688996
Cambridge,1617,0.033954847,0.890042295,0.687688996
Cambridge,1622,0.031836111,0.890042295,0.687688996
Cambridge,1642,0.029806248,0.890042295,0.687688996
Cambridge,1690,0.027770838,0.890042295,0.687688996
Cambridge,1708,0.025810619,0.890042295,0.687688996
Cambridge,1718,0.02389889,0.890042295,0.687688996
Cambridge,1748,0.02208728,0.890042295,0.687688996
Cambridge,1784,0.02208728,0.890042295,0.654940693
Cambridge,1818,0.02208728,0.855790364,0.654940693
Cambridge,1826,0.02208728,0.855790364,0.654940693
The Royal Free,0,1,1,1
The Royal Free,1,0.997145505,1,1
The Royal Free,4,0.994293776,1,1
The Royal Free,6,0.99143794,1,1
The Royal Free,7,0.988581871,1,1
The Royal Free,10,0.985729965,1,1
The Royal Free,19,0.982869119,1,1
The Royal Free,23,0.979992465,1,1
The Royal Free,24,0.979992465,1,0.997411299
The Royal Free,27,0.974226206,1,0.997411299
The Royal Free,35,0.971328174,1,0.997411299
The Royal Free,41,0.965545436,1,0.997411299
The Royal Free,45,0.962623009,1,0.997411299
The Royal Free,48,0.962623009,1,0.994785317
The Royal Free,62,0.962623009,1,0.99216471
The Royal Free,63,0.959677764,1,0.99216471
The Royal Free,70,0.953800552,1,0.99216471
The Royal Free,71,0.950855816,1,0.99216471
The Royal Free,72,0.94791108,1,0.99216471
The Royal Free,79,0.944960463,1,0.99216471
The Royal Free,89,0.942011463,1,0.99216471
